holc_grade,id,N_samples,City,City_state
B,TX_Port Arthur_B_B_8959,5517,Port Arthur,"Port Arthur, TX"
B,TX_Port Arthur_B_B_8960,4,Port Arthur,"Port Arthur, TX"
C,TX_Port Arthur_C_C_8961,2,Port Arthur,"Port Arthur, TX"
D,TX_Port Arthur_D_D_8963,326,Port Arthur,"Port Arthur, TX"
A,TX_San Antonio_NA_A_8965,756,San Antonio,"San Antonio, TX"
A,TX_San Antonio_NA_A_8979,1737,San Antonio,"San Antonio, TX"
B,TX_San Antonio_NA_B_8966,84,San Antonio,"San Antonio, TX"
B,TX_San Antonio_NA_B_8968,140,San Antonio,"San Antonio, TX"
B,TX_San Antonio_NA_B_8969,204,San Antonio,"San Antonio, TX"
B,TX_San Antonio_NA_B_8971,18264,San Antonio,"San Antonio, TX"
B,TX_San Antonio_NA_B_8974,1042,San Antonio,"San Antonio, TX"
B,TX_San Antonio_NA_B_8975,1612,San Antonio,"San Antonio, TX"
B,TX_San Antonio_NA_B_8976,1326,San Antonio,"San Antonio, TX"
B,TX_San Antonio_NA_B_8978,73,San Antonio,"San Antonio, TX"
B,TX_San Antonio_NA_B_8984,3502,San Antonio,"San Antonio, TX"
C,TX_San Antonio_NA_C_8967,4446,San Antonio,"San Antonio, TX"
C,TX_San Antonio_NA_C_8972,16,San Antonio,"San Antonio, TX"
C,TX_San Antonio_NA_C_8973,20,San Antonio,"San Antonio, TX"
C,TX_San Antonio_NA_C_8977,586,San Antonio,"San Antonio, TX"
C,TX_San Antonio_NA_C_8980,63192,San Antonio,"San Antonio, TX"
C,TX_San Antonio_NA_C_8981,6325,San Antonio,"San Antonio, TX"
C,TX_San Antonio_NA_C_8983,1711,San Antonio,"San Antonio, TX"
D,TX_San Antonio_NA_D_8970,1,San Antonio,"San Antonio, TX"
D,TX_San Antonio_NA_D_8982,1647,San Antonio,"San Antonio, TX"
D,TX_San Antonio_NA_D_8985,15951,San Antonio,"San Antonio, TX"
A,TX_Waco_A_A_8986,3,Waco,"Waco, TX"
A,TX_Waco_A_A_8987,5,Waco,"Waco, TX"
A,TX_Waco_A_A_8988,1,Waco,"Waco, TX"
B,TX_Waco_B_B_8989,232,Waco,"Waco, TX"
B,TX_Waco_B_B_8990,86,Waco,"Waco, TX"
B,TX_Waco_B_B_8991,355,Waco,"Waco, TX"
B,TX_Waco_B_B_8992,1891,Waco,"Waco, TX"
B,TX_Waco_B_B_8993,238,Waco,"Waco, TX"
B,TX_Waco_B_B_8994,2,Waco,"Waco, TX"
C,TX_Waco_C_C_8995,130,Waco,"Waco, TX"
C,TX_Waco_C_C_8996,29,Waco,"Waco, TX"
C,TX_Waco_C_C_8997,31,Waco,"Waco, TX"
C,TX_Waco_C_C_8998,30,Waco,"Waco, TX"
C,TX_Waco_C_C_8999,2,Waco,"Waco, TX"
C,TX_Waco_C_C_9000,6,Waco,"Waco, TX"
C,TX_Waco_C_C_9001,316,Waco,"Waco, TX"
C,TX_Waco_C_C_9002,16,Waco,"Waco, TX"
C,TX_Waco_C_C_9003,6,Waco,"Waco, TX"
C,TX_Waco_C_C_9004,3,Waco,"Waco, TX"
A,TX_Waco_D_A_9005,204,Waco,"Waco, TX"
D,TX_Waco_D_D_9006,2,Waco,"Waco, TX"
D,TX_Waco_D_D_9007,52,Waco,"Waco, TX"
D,TX_Waco_D_D_9008,5998,Waco,"Waco, TX"
D,TX_Waco_D_D_9009,121,Waco,"Waco, TX"
D,TX_Waco_D_D_9010,155,Waco,"Waco, TX"
A,UT_Ogden_A1_A_9011,359,Ogden,"Ogden, UT"
A,UT_Ogden_A2_A_9012,187,Ogden,"Ogden, UT"
A,UT_Ogden_A3_A_9013,584,Ogden,"Ogden, UT"
B,UT_Ogden_B1_B_9014,36,Ogden,"Ogden, UT"
B,UT_Ogden_B2_B_9015,51,Ogden,"Ogden, UT"
B,UT_Ogden_B3_B_9016,174,Ogden,"Ogden, UT"
B,UT_Ogden_B4_B_9017,6398,Ogden,"Ogden, UT"
B,UT_Ogden_B5_B_9018,1,Ogden,"Ogden, UT"
B,UT_Ogden_B6_B_9019,3,Ogden,"Ogden, UT"
C,UT_Ogden_C1_C_9020,1343,Ogden,"Ogden, UT"
C,UT_Ogden_C2_C_9021,8,Ogden,"Ogden, UT"
C,UT_Ogden_C3_C_9022,71,Ogden,"Ogden, UT"
C,UT_Ogden_C4_C_9023,15,Ogden,"Ogden, UT"
C,UT_Ogden_C5_C_9024,13,Ogden,"Ogden, UT"
D,UT_Ogden_D1_D_9025,2,Ogden,"Ogden, UT"
D,UT_Ogden_D2_D_9026,3,Ogden,"Ogden, UT"
D,UT_Ogden_D3_D_9027,105,Ogden,"Ogden, UT"
D,UT_Ogden_D4_D_9028,20,Ogden,"Ogden, UT"
D,UT_Ogden_D5_D_9029,243,Ogden,"Ogden, UT"
D,UT_Ogden_D6_D_9030,455,Ogden,"Ogden, UT"
D,UT_Ogden_D7_D_9031,14,Ogden,"Ogden, UT"
D,UT_Ogden_D8_D_9032,889,Ogden,"Ogden, UT"
D,UT_Ogden_D9_D_9033,1911,Ogden,"Ogden, UT"
A,UT_Salt Lake City_A1_A_9034,1609,Salt Lake City,"Salt Lake City, UT"
A,UT_Salt Lake City_A2_A_9035,5392,Salt Lake City,"Salt Lake City, UT"
A,UT_Salt Lake City_A3_A_9036,8392,Salt Lake City,"Salt Lake City, UT"
A,UT_Salt Lake City_A4_A_9037,14,Salt Lake City,"Salt Lake City, UT"
B,UT_Salt Lake City_B1_B_9038,79292,Salt Lake City,"Salt Lake City, UT"
B,UT_Salt Lake City_B2_B_9039,378,Salt Lake City,"Salt Lake City, UT"
B,UT_Salt Lake City_B3_B_9040,62,Salt Lake City,"Salt Lake City, UT"
B,UT_Salt Lake City_B4_B_9041,5839,Salt Lake City,"Salt Lake City, UT"
B,UT_Salt Lake City_B5_B_9042,1614,Salt Lake City,"Salt Lake City, UT"
B,UT_Salt Lake City_B6_B_9043,99,Salt Lake City,"Salt Lake City, UT"
B,UT_Salt Lake City_B7_B_9044,4025,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C1_C_9045,1536,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C2_C_9046,1901,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C3_C_9047,2534,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C4_C_9048,127,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C4_C_9049,1,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C5_C_9050,9,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C6_C_9051,8,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C7_C_9052,112,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C8_C_9053,44,Salt Lake City,"Salt Lake City, UT"
C,UT_Salt Lake City_C9_C_9054,106,Salt Lake City,"Salt Lake City, UT"
D,UT_Salt Lake City_D1_D_9055,318,Salt Lake City,"Salt Lake City, UT"
D,UT_Salt Lake City_D2_D_9056,253,Salt Lake City,"Salt Lake City, UT"
D,UT_Salt Lake City_D3_D_9057,48,Salt Lake City,"Salt Lake City, UT"
D,UT_Salt Lake City_D4_D_9058,155,Salt Lake City,"Salt Lake City, UT"
D,UT_Salt Lake City_D5_D_9059,3352,Salt Lake City,"Salt Lake City, UT"
D,UT_Salt Lake City_D6_D_9060,366,Salt Lake City,"Salt Lake City, UT"
D,UT_Salt Lake City_D7_D_9061,197,Salt Lake City,"Salt Lake City, UT"
D,UT_Salt Lake City_D8_D_9062,3,Salt Lake City,"Salt Lake City, UT"
D,UT_Salt Lake City_D9_D_9063,5962,Salt Lake City,"Salt Lake City, UT"
A,VA_Lynchburg_A1_A_9064,15,Lynchburg,"Lynchburg, VA"
A,VA_Lynchburg_A2_A_9065,1595,Lynchburg,"Lynchburg, VA"
A,VA_Lynchburg_A4_A_9067,2,Lynchburg,"Lynchburg, VA"
B,VA_Lynchburg_B1_B_9068,9,Lynchburg,"Lynchburg, VA"
B,VA_Lynchburg_B2_B_9069,13,Lynchburg,"Lynchburg, VA"
B,VA_Lynchburg_B3_B_9071,203,Lynchburg,"Lynchburg, VA"
C,VA_Lynchburg_C1_C_9072,7,Lynchburg,"Lynchburg, VA"
C,VA_Lynchburg_C10_C_9073,25,Lynchburg,"Lynchburg, VA"
C,VA_Lynchburg_C12_C_9075,16,Lynchburg,"Lynchburg, VA"
C,VA_Lynchburg_C13_C_9076,6,Lynchburg,"Lynchburg, VA"
C,VA_Lynchburg_C14_C_9077,30,Lynchburg,"Lynchburg, VA"
C,VA_Lynchburg_C15_C_9078,3,Lynchburg,"Lynchburg, VA"
C,VA_Lynchburg_C2_C_9079,6,Lynchburg,"Lynchburg, VA"
C,VA_Lynchburg_C6_C_9083,24,Lynchburg,"Lynchburg, VA"
C,VA_Lynchburg_C7_C_9084,43,Lynchburg,"Lynchburg, VA"
D,VA_Lynchburg_D1_D_9087,3,Lynchburg,"Lynchburg, VA"
D,VA_Lynchburg_D3_D_9090,1,Lynchburg,"Lynchburg, VA"
D,VA_Lynchburg_D4_D_9091,1,Lynchburg,"Lynchburg, VA"
D,VA_Lynchburg_D5_D_9092,5,Lynchburg,"Lynchburg, VA"
D,VA_Lynchburg_D6_D_9093,19,Lynchburg,"Lynchburg, VA"
D,VA_Lynchburg_D7_D_9094,85,Lynchburg,"Lynchburg, VA"
D,VA_Lynchburg_D8_D_9095,1,Lynchburg,"Lynchburg, VA"
D,VA_Lynchburg_D9_D_9096,1,Lynchburg,"Lynchburg, VA"
B,VA_Newport News_B1_B_9097,330,Newport News,"Newport News, VA"
C,VA_Newport News_C1_C_9099,5,Newport News,"Newport News, VA"
C,VA_Newport News_C2_C_9100,17,Newport News,"Newport News, VA"
C,VA_Newport News_C4_C_9102,1,Newport News,"Newport News, VA"
D,VA_Newport News_D1_D_9105,94,Newport News,"Newport News, VA"
D,VA_Newport News_D2_D_9106,8,Newport News,"Newport News, VA"
D,VA_Newport News_D3_D_9107,1,Newport News,"Newport News, VA"
D,VA_Newport News_D3_D_9109,21,Newport News,"Newport News, VA"
D,VA_Newport News_D6_D_9112,1,Newport News,"Newport News, VA"
D,VA_Newport News_D7_D_9113,12,Newport News,"Newport News, VA"
A,VA_Norfolk_A1_A_9115,3644,Norfolk,"Norfolk, VA"
A,VA_Norfolk_A2_A_9116,102267,Norfolk,"Norfolk, VA"
A,VA_Norfolk_A3_A_9117,24,Norfolk,"Norfolk, VA"
A,VA_Norfolk_A4_A_9118,1512,Norfolk,"Norfolk, VA"
A,VA_Norfolk_A5_A_9119,319,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B1_B_9120,70,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B10_B_9121,48,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B11_B_9122,295,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B12_B_9123,215,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B13_B_9124,64,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B14_B_9125,335,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B15_B_9126,665,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B16_B_9127,363,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B2_B_9128,8427,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B3_B_9129,78,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B4_B_9130,9,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B5_B_9131,38,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B6_B_9132,4412,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B7_B_9133,17844,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B8_B_9134,96324,Norfolk,"Norfolk, VA"
B,VA_Norfolk_B9_B_9135,3452,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C1_C_9136,4185,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C10_C_9137,35,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C11_C_9138,854,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C12_C_9139,396,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C13_C_9140,160,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C14_C_9141,13299,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C15_C_9142,75,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C16_C_9143,90,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C17_C_9144,131,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C19_C_9146,1,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C2_C_9147,5037,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C21_C_9149,68,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C22_C_9150,146,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C23_C_9151,380,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C24_C_9152,78,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C25_C_9153,2293,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C27_C_9155,20,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C28_C_9156,1299,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C29_C_9157,17,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C3_C_9158,225,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C30_C_9159,9,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C31_C_9160,30,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C32_C_9161,2,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C33_C_9162,187,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C34_C_9163,4,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C35_C_9164,7,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C36_C_9165,5,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C36_C_9166,1705,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C37_C_9167,9,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C38_C_9168,2,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C39_C_9169,179,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C4_C_9170,2,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C40_C_9171,52,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C41_C_9172,108,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C42_C_9173,55,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C43_C_9174,323,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C44_C_9175,111,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C45_C_9176,441,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C5_C_9177,64,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C7_C_9179,113,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C8_C_9180,1697,Norfolk,"Norfolk, VA"
C,VA_Norfolk_C9_C_9181,2186,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D10_D_9183,100,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D11_D_9184,31,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D13_D_9186,1966,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D14_D_9187,21,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D15_D_9188,27,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D16_D_9189,126,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D18_D_9191,2,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D19_D_9192,98,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D2_D_9193,1,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D20_D_9194,1,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D21_D_9195,15,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D22_D_9196,500,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D23_D_9197,1,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D24_D_9198,2684,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D25_D_9199,12,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D27_D_9201,131,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D29_D_9203,312,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D3_D_9204,6372,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D30_D_9205,34,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D4_D_9206,3,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D5_D_9207,2,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D6_D_9208,84,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D7_D_9209,90,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D8_D_9210,20,Norfolk,"Norfolk, VA"
D,VA_Norfolk_D9_D_9211,1,Norfolk,"Norfolk, VA"
A,VA_Richmond_A1_A_9212,128,Richmond,"Richmond, VA"
A,VA_Richmond_A2_A_9213,1,Richmond,"Richmond, VA"
A,VA_Richmond_A3_A_9214,71,Richmond,"Richmond, VA"
A,VA_Richmond_A4_A_9215,252,Richmond,"Richmond, VA"
A,VA_Richmond_A4_A_9216,265,Richmond,"Richmond, VA"
A,VA_Richmond_A5_A_9217,276,Richmond,"Richmond, VA"
A,VA_Richmond_A6_A_9218,518,Richmond,"Richmond, VA"
A,VA_Richmond_A7_A_9219,43,Richmond,"Richmond, VA"
B,VA_Richmond_B1_B_9220,6474,Richmond,"Richmond, VA"
B,VA_Richmond_B10_B_9221,3982,Richmond,"Richmond, VA"
B,VA_Richmond_B11_B_9222,18,Richmond,"Richmond, VA"
B,VA_Richmond_B12_B_9223,421,Richmond,"Richmond, VA"
B,VA_Richmond_B12.5_B_9224,20,Richmond,"Richmond, VA"
B,VA_Richmond_B13_B_9225,95,Richmond,"Richmond, VA"
B,VA_Richmond_B14_B_9226,41,Richmond,"Richmond, VA"
B,VA_Richmond_B2_B_9227,377,Richmond,"Richmond, VA"
B,VA_Richmond_B3_B_9228,63,Richmond,"Richmond, VA"
B,VA_Richmond_B4_B_9229,5341,Richmond,"Richmond, VA"
B,VA_Richmond_B4_B_9230,3,Richmond,"Richmond, VA"
B,VA_Richmond_B5_B_9232,1,Richmond,"Richmond, VA"
B,VA_Richmond_B5_B_9233,211,Richmond,"Richmond, VA"
B,VA_Richmond_B5_B_9234,81,Richmond,"Richmond, VA"
B,VA_Richmond_B5_B_9235,9,Richmond,"Richmond, VA"
B,VA_Richmond_B6_B_9236,1,Richmond,"Richmond, VA"
B,VA_Richmond_B7_B_9237,335,Richmond,"Richmond, VA"
B,VA_Richmond_B8_B_9238,2131,Richmond,"Richmond, VA"
B,VA_Richmond_B9_B_9239,885,Richmond,"Richmond, VA"
C,VA_Richmond_C1_C_9240,1795,Richmond,"Richmond, VA"
C,VA_Richmond_C10_C_9241,570,Richmond,"Richmond, VA"
C,VA_Richmond_C11_C_9242,403,Richmond,"Richmond, VA"
C,VA_Richmond_C12_C_9243,121,Richmond,"Richmond, VA"
C,VA_Richmond_C13_C_9244,89,Richmond,"Richmond, VA"
C,VA_Richmond_C2_C_9246,5262,Richmond,"Richmond, VA"
C,VA_Richmond_C3_C_9247,110,Richmond,"Richmond, VA"
C,VA_Richmond_C4_C_9248,259,Richmond,"Richmond, VA"
C,VA_Richmond_C5_C_9249,8,Richmond,"Richmond, VA"
C,VA_Richmond_C6_C_9250,5,Richmond,"Richmond, VA"
C,VA_Richmond_C6_C_9251,139,Richmond,"Richmond, VA"
C,VA_Richmond_C7_C_9252,2,Richmond,"Richmond, VA"
C,VA_Richmond_C8_C_9253,35,Richmond,"Richmond, VA"
C,VA_Richmond_C9_C_9255,81,Richmond,"Richmond, VA"
D,VA_Richmond_D1_D_9256,99,Richmond,"Richmond, VA"
D,VA_Richmond_D1_D_9257,67,Richmond,"Richmond, VA"
D,VA_Richmond_D1_D_9258,1,Richmond,"Richmond, VA"
D,VA_Richmond_D1_D_9259,2,Richmond,"Richmond, VA"
D,VA_Richmond_D1_D_9260,98,Richmond,"Richmond, VA"
D,VA_Richmond_D1_D_9261,26,Richmond,"Richmond, VA"
D,VA_Richmond_D10_D_9262,8,Richmond,"Richmond, VA"
D,VA_Richmond_D10_D_9263,17,Richmond,"Richmond, VA"
D,VA_Richmond_D11_D_9264,11,Richmond,"Richmond, VA"
D,VA_Richmond_D11.5_D_9265,1,Richmond,"Richmond, VA"
D,VA_Richmond_D2_D_9266,6,Richmond,"Richmond, VA"
D,VA_Richmond_D3_D_9267,3,Richmond,"Richmond, VA"
D,VA_Richmond_D5_D_9270,51,Richmond,"Richmond, VA"
D,VA_Richmond_D6_D_9272,21,Richmond,"Richmond, VA"
D,VA_Richmond_D6_D_9273,30,Richmond,"Richmond, VA"
D,VA_Richmond_D6_D_9274,21,Richmond,"Richmond, VA"
D,VA_Richmond_D6_D_9275,193,Richmond,"Richmond, VA"
D,VA_Richmond_D7_D_9276,10,Richmond,"Richmond, VA"
D,VA_Richmond_D7_D_9277,248,Richmond,"Richmond, VA"
D,VA_Richmond_D8_D_9278,19,Richmond,"Richmond, VA"
D,VA_Richmond_D8_D_9279,11,Richmond,"Richmond, VA"
D,VA_Richmond_D8_D_9280,394,Richmond,"Richmond, VA"
D,VA_Richmond_D9_D_9281,1737,Richmond,"Richmond, VA"
A,VA_Roanoke_A1_A_9282,1,Roanoke,"Roanoke, VA"
A,VA_Roanoke_A2_A_9283,72,Roanoke,"Roanoke, VA"
A,VA_Roanoke_A3_A_9284,9,Roanoke,"Roanoke, VA"
A,VA_Roanoke_A4_A_9285,823,Roanoke,"Roanoke, VA"
B,VA_Roanoke_B1_B_9286,47,Roanoke,"Roanoke, VA"
B,VA_Roanoke_B1-Salem_B_9287,4,Roanoke,"Roanoke, VA"
B,"VA_Roanoke_B2
2_B_9289",771,Roanoke,"Roanoke, VA"
B,VA_Roanoke_B2-Salem_B_9290,4,Roanoke,"Roanoke, VA"
B,VA_Roanoke_B3_B_9291,5900,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C-Salem_C_9305,40,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C1_C_9292,47,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C10_C_9293,15,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C11_C_9294,1110,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C12_C_9295,20,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C2_C_9296,217,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C3_C_9297,1870,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C5_C_9299,87,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C6_C_9300,1851,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C7_C_9301,11534,Roanoke,"Roanoke, VA"
C,VA_Roanoke_C9_C_9303,641,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D-Salem_D_9316,145,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D-Salem_D_9317,1107,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D1_D_9306,5,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D2_D_9307,3,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D3_D_9308,122,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D4_D_9309,1944,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D5_D_9310,162,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D6_D_9311,14,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D7_D_9312,1,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D7_D_9314,192,Roanoke,"Roanoke, VA"
D,VA_Roanoke_D8_D_9315,26,Roanoke,"Roanoke, VA"
C,VA_Roanoke_NA_C_9318,1,Roanoke,"Roanoke, VA"
A,WA_Seattle_A1_A_9319,1886,Seattle,"Seattle, WA"
A,WA_Seattle_A10_A_9320,340,Seattle,"Seattle, WA"
A,WA_Seattle_A11_A_9321,4097,Seattle,"Seattle, WA"
A,WA_Seattle_A12_A_9322,2382,Seattle,"Seattle, WA"
A,WA_Seattle_A2_A_9323,193,Seattle,"Seattle, WA"
A,WA_Seattle_A3_A_9324,1407,Seattle,"Seattle, WA"
A,WA_Seattle_A4_A_9325,32,Seattle,"Seattle, WA"
A,WA_Seattle_A4_A_9326,477,Seattle,"Seattle, WA"
A,WA_Seattle_A5_A_9327,13225,Seattle,"Seattle, WA"
A,WA_Seattle_A6_A_9328,2759,Seattle,"Seattle, WA"
A,WA_Seattle_A7_A_9329,2982,Seattle,"Seattle, WA"
A,WA_Seattle_A8_A_9330,191,Seattle,"Seattle, WA"
A,WA_Seattle_A9_A_9331,116,Seattle,"Seattle, WA"
B,WA_Seattle_B1_B_9332,10655,Seattle,"Seattle, WA"
B,WA_Seattle_B10_B_9333,243,Seattle,"Seattle, WA"
B,WA_Seattle_B11_B_9334,16279,Seattle,"Seattle, WA"
B,WA_Seattle_B12_B_9335,19838,Seattle,"Seattle, WA"
B,WA_Seattle_B13_B_9336,1923,Seattle,"Seattle, WA"
B,WA_Seattle_B14_B_9337,9072,Seattle,"Seattle, WA"
B,WA_Seattle_B15_B_9338,353,Seattle,"Seattle, WA"
B,WA_Seattle_B16_B_9339,48,Seattle,"Seattle, WA"
B,WA_Seattle_B17_B_9340,6729,Seattle,"Seattle, WA"
B,WA_Seattle_B18_B_9341,25992,Seattle,"Seattle, WA"
B,WA_Seattle_B19_B_9342,16265,Seattle,"Seattle, WA"
B,WA_Seattle_B2_B_9343,29844,Seattle,"Seattle, WA"
B,WA_Seattle_B3_B_9344,62707,Seattle,"Seattle, WA"
B,WA_Seattle_B4_B_9345,10832,Seattle,"Seattle, WA"
B,WA_Seattle_B5_B_9346,3207,Seattle,"Seattle, WA"
B,WA_Seattle_B6_B_9347,281,Seattle,"Seattle, WA"
B,WA_Seattle_B7_B_9348,4261,Seattle,"Seattle, WA"
B,WA_Seattle_B8_B_9349,735,Seattle,"Seattle, WA"
B,WA_Seattle_B9_B_9350,257,Seattle,"Seattle, WA"
C,WA_Seattle_C1_C_9351,4724,Seattle,"Seattle, WA"
C,WA_Seattle_C10_C_9352,427,Seattle,"Seattle, WA"
C,WA_Seattle_C11_C_9353,9521,Seattle,"Seattle, WA"
C,WA_Seattle_C12_C_9354,243,Seattle,"Seattle, WA"
C,WA_Seattle_C13_C_9355,9861,Seattle,"Seattle, WA"
C,WA_Seattle_C14_C_9356,21546,Seattle,"Seattle, WA"
C,WA_Seattle_C15_C_9357,1315,Seattle,"Seattle, WA"
C,WA_Seattle_C16_C_9358,434,Seattle,"Seattle, WA"
C,WA_Seattle_C17_C_9359,3385,Seattle,"Seattle, WA"
C,WA_Seattle_C18_C_9360,18600,Seattle,"Seattle, WA"
C,WA_Seattle_C2_C_9361,14227,Seattle,"Seattle, WA"
C,WA_Seattle_C3_C_9362,702,Seattle,"Seattle, WA"
C,WA_Seattle_C4_C_9363,1657,Seattle,"Seattle, WA"
C,WA_Seattle_C5_C_9364,3577,Seattle,"Seattle, WA"
C,WA_Seattle_C6_C_9365,417,Seattle,"Seattle, WA"
C,WA_Seattle_C7_C_9366,15697,Seattle,"Seattle, WA"
C,WA_Seattle_C8_C_9367,1885,Seattle,"Seattle, WA"
C,WA_Seattle_C9_C_9368,271,Seattle,"Seattle, WA"
D,WA_Seattle_D1_D_9369,5783,Seattle,"Seattle, WA"
D,WA_Seattle_D1_D_9370,1229,Seattle,"Seattle, WA"
D,WA_Seattle_D1_D_9371,250,Seattle,"Seattle, WA"
D,WA_Seattle_D10_D_9372,11271,Seattle,"Seattle, WA"
